id,place_name,description,category,city,province,price,rating,coordinate,lat,long,metadata,dir
24,Air Terjun Waai,"Air Terjun Waai merupakan destinasi wisata di Maluku yang seru wajib dikunjungi bagi kamu pencinta alam. Selain keindahannya yang memikat, untuk sampai ke sana diperlukan perjalanan yang cukup terjal dan cukup licin.",Alam,Maluku Tengah,Maluku,15000,4.6,"{'lat': -3.5549456735529668, 'lng': 128.29944119422797}",-3.55494567355296,128.299441194227,"air terjun waai alam air terjun waai merupakan destinasi wisata di maluku yang seru wajib dikunjungi bagi kamu pencinta alam. selain keindahannya yang memikat, untuk sampai ke sana diperlukan perjalanan yang cukup terjal dan cukup licin. maluku tengah",images/maluku/image_24
25,Fort Belgica (Benteng Belgica),"Benteng Belgica pada awalnya adalah sebuah benteng yang dibangun oleh bangsa Portugis pada abad 16 di Pulau Naira, Maluku. Lama setelah itu, di lokasi benteng Portugis tersebut kemudian dibangun kembali sebuah benteng oleh VOC atas perintah Gubernur Jendral Pieter Both pada tanggal 4 September 1611. Benteng tersebut kemudian diberi nama Fort Belgica, sehingga pada saat itu, terdapat dua buah benteng di Pulau Neira yaitu; Benteng Belgica dan Benteng Nassau. Benteng ini dibangun dengan tujuan untuk menghadapi perlawanan masyarakat Banda yang menentang monopoli perdagangan pala oleh VOC.
",Sejarah dan Budaya,Maluku Tengah,Maluku,20000,4.7,"{'lat': -4.525968564759425, 'lng': 129.89955152547427}",-4.52596856475942,129.899551525474,"fort belgica (benteng belgica) sejarah dan budaya benteng belgica pada awalnya adalah sebuah benteng yang dibangun oleh bangsa portugis pada abad 16 di pulau naira, maluku. lama setelah itu, di lokasi benteng portugis tersebut kemudian dibangun kembali sebuah benteng oleh voc atas perintah gubernur jendral pieter both pada tanggal 4 september 1611. benteng tersebut kemudian diberi nama fort belgica, sehingga pada saat itu, terdapat dua buah benteng di pulau neira yaitu; benteng belgica dan benteng nassau. benteng ini dibangun dengan tujuan untuk menghadapi perlawanan masyarakat banda yang menentang monopoli perdagangan pala oleh voc.
 maluku tengah",images/maluku/image_25
26,Danau Rana,"Danau Rana adalah sebuah danau di Pulau Buru, Provinsi Maluku. Objek wisata ini berada tepat di pedalaman Pulau Buru ± 63 km dan berada pada ketinggian 700 m di atas permukaan laut. Danau rana menjadi danau terbesar yang ada di Provinsi Maluku. Danau tersebut berada di wilayah Kecamatan Air Buaya dan sangat cocok sebagai tempat wisata bagi wasatawan yang suka berpetualang dialam bebas.",Alam,Maluku Tengah,Maluku,0,4.6,"{'lat': -3.4004463202053197, 'lng': 126.57048139335114}",-3.40044632020531,126.570481393351,"danau rana alam danau rana adalah sebuah danau di pulau buru, provinsi maluku. objek wisata ini berada tepat di pedalaman pulau buru ± 63 km dan berada pada ketinggian 700 m di atas permukaan laut. danau rana menjadi danau terbesar yang ada di provinsi maluku. danau tersebut berada di wilayah kecamatan air buaya dan sangat cocok sebagai tempat wisata bagi wasatawan yang suka berpetualang dialam bebas. maluku tengah",images/maluku/image_26
27,Cagar Alam Tanjung Sial,"Cagar Alam Tanjung Sial adalah kawasan konservasi yang terletak di Kabupaten Seram Bagian Barat, Provinsi Maluku. Cagar alam ini ditetapkan berdasarkan Surat Keputusan Menteri Kehutanan dengan luas 1.314,16 hektar. Cagar Alam Tanjung Sial memiliki ekosistem hutan hujan tropis yang masih alami. Hutan ini didominasi oleh pohon-pohon besar, seperti meranti, kayu besi, dan kayu putih. Selain itu, terdapat pula berbagai jenis tumbuhan endemik, seperti anggrek, pakis, dan tanaman obat.",Alam,Maluku Tengah,Maluku,0,4,"{'lat': -3.362370981109763, 'lng': 128.04491341242027}",-3.36237098110976,128.044913412420,"cagar alam tanjung sial alam cagar alam tanjung sial adalah kawasan konservasi yang terletak di kabupaten seram bagian barat, provinsi maluku. cagar alam ini ditetapkan berdasarkan surat keputusan menteri kehutanan dengan luas 1.314,16 hektar. cagar alam tanjung sial memiliki ekosistem hutan hujan tropis yang masih alami. hutan ini didominasi oleh pohon-pohon besar, seperti meranti, kayu besi, dan kayu putih. selain itu, terdapat pula berbagai jenis tumbuhan endemik, seperti anggrek, pakis, dan tanaman obat. maluku tengah",images/maluku/image_27
28,Benteng Amsterdam,"Benteng Amsterdam adalah sebuah benteng peninggalan Belanda yang letaknya di perbatasan antara begeri Hila dan negeri Kaitetu, kecamatan Leihitu, Kabupaten Maluku Tengah, sekitar 42 km dari Kota Ambon. Letak benteng ini tepat di samping pantai negeri Hila dan negeri Kaitetu. Benteng Amsterdam adalah bangunan kedua yang didirikan oleh Belanda setelah Casteel Vanveere di negeri Seith hancur. Benteng Amsterdam merupakan salah satu bangunan tua yang berusia ratusan tahun dan merupakan bagian dari sejarah penguasaan VOC di Ambon, Maluku.",Sejarah dan Budaya,Maluku Tengah,Maluku,5000,4.4,"{'lat': -3.5827075783791718, 'lng': 128.0839012426558}",-3.58270757837917,128.083901242655,"benteng amsterdam sejarah dan budaya benteng amsterdam adalah sebuah benteng peninggalan belanda yang letaknya di perbatasan antara begeri hila dan negeri kaitetu, kecamatan leihitu, kabupaten maluku tengah, sekitar 42 km dari kota ambon. letak benteng ini tepat di samping pantai negeri hila dan negeri kaitetu. benteng amsterdam adalah bangunan kedua yang didirikan oleh belanda setelah casteel vanveere di negeri seith hancur. benteng amsterdam merupakan salah satu bangunan tua yang berusia ratusan tahun dan merupakan bagian dari sejarah penguasaan voc di ambon, maluku. maluku tengah",images/maluku/image_28
29,Pantai Moki,"Pantai Moki adalah garis pantai sepanjang kira-kira 100 meter. Di tepi pantai, wisatawan bisa duduk sembari menikmati embusan angin atau berpiknik dengan menggelar tikar. Jika ingin membuat konten, ada spot Instagramable berupa dermaga kayu yang menjorok ke perairan. Pantai ini juga kerap dijadikan lokasi berkemah oleh wisatawan. Umumnya mereka ingin menikmati pemandangan matahari terbit (sunrise) dan matahari terbenam (sunset).  Bila hanya ingin bersantai sambil menyesap kopi, wisatawan bisa menyewa gazebo yang terbuat dari kayu dan bambu di tepi pantai. Biasanya pengunjung bersantai di gazebo tersebut hingga malam hari.",Alam,Maluku Tengah,Maluku,2500,4.9,"{'lat': -3.505141156225623, 'lng': 128.24479580217474}",-3.50514115622562,128.244795802174,"pantai moki alam pantai moki adalah garis pantai sepanjang kira-kira 100 meter. di tepi pantai, wisatawan bisa duduk sembari menikmati embusan angin atau berpiknik dengan menggelar tikar. jika ingin membuat konten, ada spot instagramable berupa dermaga kayu yang menjorok ke perairan. pantai ini juga kerap dijadikan lokasi berkemah oleh wisatawan. umumnya mereka ingin menikmati pemandangan matahari terbit (sunrise) dan matahari terbenam (sunset).  bila hanya ingin bersantai sambil menyesap kopi, wisatawan bisa menyewa gazebo yang terbuat dari kayu dan bambu di tepi pantai. biasanya pengunjung bersantai di gazebo tersebut hingga malam hari. maluku tengah",images/maluku/image_29
30,Lubang Buaya Morella,"Lubang Buaya Morella sebenarnya adalah kawasan pantai di Desa Morella. Pantai Lubang Buaya tidak ada hamparan pasir putih dan mempunyai air laut bewarna biru kehijauan yang  bening. Nama lubang buaya berasal dari mitos yang beredar di daerah ini. Konon, terdapat seekor buaya putih yang tinggal di dalam lubang karang di tepi pantai. Informasi lain juga menyebutkan bahwa ada sebuah cekungan dengan sebagian dinding di pantai terdapat lobang sehingga bernama Pantai Buaya. Ada juga yang menyebutkan nama ini diambil dari lengkungan garis pantai yang konon menyerupai buaya. Nama lain Pantai Lubang Buaya adalah Pantai Namanalu. Lokasi Lubang Buaya Morela terletak kurang lebih 20 kilometer dari pusat Kota Ambon. Sejak tahun 2016, objek wisata Pantai Lubang Buaya semakin dikenal oleh pecinta snorkeling dan diving. Lubang Buaya Morella menyimpan keindahan bawah laut yang menakjubkan. Ikan dan karang di pantai ini sangat beragam dan masih asri. Palung-palung hingga gua yang menganga ada di bawah permukaan laut.",Alam,Maluku Tengah,Maluku,2000,4.6,"{'lat': -3.51821519306757, 'lng': 128.22425651012244}",-3.51821519306757,128.224256510122,"lubang buaya morella alam lubang buaya morella sebenarnya adalah kawasan pantai di desa morella. pantai lubang buaya tidak ada hamparan pasir putih dan mempunyai air laut bewarna biru kehijauan yang  bening. nama lubang buaya berasal dari mitos yang beredar di daerah ini. konon, terdapat seekor buaya putih yang tinggal di dalam lubang karang di tepi pantai. informasi lain juga menyebutkan bahwa ada sebuah cekungan dengan sebagian dinding di pantai terdapat lobang sehingga bernama pantai buaya. ada juga yang menyebutkan nama ini diambil dari lengkungan garis pantai yang konon menyerupai buaya. nama lain pantai lubang buaya adalah pantai namanalu. lokasi lubang buaya morela terletak kurang lebih 20 kilometer dari pusat kota ambon. sejak tahun 2016, objek wisata pantai lubang buaya semakin dikenal oleh pecinta snorkeling dan diving. lubang buaya morella menyimpan keindahan bawah laut yang menakjubkan. ikan dan karang di pantai ini sangat beragam dan masih asri. palung-palung hingga gua yang menganga ada di bawah permukaan laut. maluku tengah",images/maluku/image_30
31,Pantai Salamoeli Indah,"Pantai Salamoeli Indah adalah salah satu destinasi wisata alam yang populer di Kabupaten Maluku Tengah, Provinsi Maluku. Pantai ini terletak di Desa Salamoeli, Kecamatan Salahutu, sekitar 60 kilometer dari ibu kota kabupaten, Masohi. Pantai Salamoeli Indah memiliki pasir putih yang lembut dan air laut yang jernih. Pantai ini juga dikelilingi oleh tebing-tebing yang menjulang tinggi.",Alam,Maluku Tengah,Maluku,0,4.4,"{'lat': -3.625337919591892, 'lng': 128.3045656045773}",-3.62533791959189,128.304565604577,"pantai salamoeli indah alam pantai salamoeli indah adalah salah satu destinasi wisata alam yang populer di kabupaten maluku tengah, provinsi maluku. pantai ini terletak di desa salamoeli, kecamatan salahutu, sekitar 60 kilometer dari ibu kota kabupaten, masohi. pantai salamoeli indah memiliki pasir putih yang lembut dan air laut yang jernih. pantai ini juga dikelilingi oleh tebing-tebing yang menjulang tinggi. maluku tengah",images/maluku/image_31
32,Pantai Batu Lubang,"Dinamakan Pantai Batu Lubang karena di pantai ini ada sebuah bukit karang berbentuk kapal yang memiliki lubang dengan ukuran kurang lebih 2, 5 meter dan lebar hampir 3 meter. Kini, pantai ini dikenal sebagai salah satu destinasi yang menawarkan pemandangan yang tak kalah eksotis untuk wisata yang Instragramable. Pantai ini memang akhir-akhir ini mulai hits di sosial media khususnya pengguna Instagram.",Alam,Kota Ambon,Maluku,0,4.3,"{'lat': -3.7167618520751042, 'lng': 128.1501383561505}",-3.7167618520751,128.150138356150,"pantai batu lubang alam dinamakan pantai batu lubang karena di pantai ini ada sebuah bukit karang berbentuk kapal yang memiliki lubang dengan ukuran kurang lebih 2, 5 meter dan lebar hampir 3 meter. kini, pantai ini dikenal sebagai salah satu destinasi yang menawarkan pemandangan yang tak kalah eksotis untuk wisata yang instragramable. pantai ini memang akhir-akhir ini mulai hits di sosial media khususnya pengguna instagram. kota ambon",images/maluku/image_32
33,Teluk Tilepuwai,"Teluk Tilepuwai adalah sebuah teluk yang indah yang terletak di Desa Morela, Kecamatan Leihitu, Kabupaten Maluku Tengah, Provinsi Maluku. Teluk ini terkenal dengan pantainya yang masih alami, airnya yang jernih, dan terumbu karang yang berwarna-warni. Teluk Tilepuwai merupakan destinasi wisata yang populer, dan merupakan tempat yang tepat untuk berenang, snorkeling, dan menyelam. Teluk ini juga merupakan rumah bagi sejumlah desa nelayan tradisional, dan pengunjung dapat melakukan perjalanan dengan perahu untuk melihat kehidupan sehari-hari masyarakat setempat.",Alam,Kota Ambon,Maluku,0,4.5,"{'lat': -3.522029825031475, 'lng': 128.21920380882625}",-3.52202982503147,128.219203808826,"teluk tilepuwai alam teluk tilepuwai adalah sebuah teluk yang indah yang terletak di desa morela, kecamatan leihitu, kabupaten maluku tengah, provinsi maluku. teluk ini terkenal dengan pantainya yang masih alami, airnya yang jernih, dan terumbu karang yang berwarna-warni. teluk tilepuwai merupakan destinasi wisata yang populer, dan merupakan tempat yang tepat untuk berenang, snorkeling, dan menyelam. teluk ini juga merupakan rumah bagi sejumlah desa nelayan tradisional, dan pengunjung dapat melakukan perjalanan dengan perahu untuk melihat kehidupan sehari-hari masyarakat setempat. kota ambon",images/maluku/image_33
34,Taman Makmur,"Taman Makmur adalah sebuah desa di Kecamatan Pondok Kelapa, Kabupaten Bengkulu Tengah, Provinsi Bengkulu, Indonesia. Desa ini berjarak sekitar 10 kilometer dari Kota Bengkulu. Taman Makmur adalah sebuah desa di Kecamatan Pondok Kelapa, Kabupaten Bengkulu Tengah, Provinsi Bengkulu, Indonesia. Desa ini berjarak sekitar 10 kilometer dari Kota Bengkulu.",Tempat Rekreasi,Kota Ambon,Maluku,5000,4.5,"{'lat': -3.7116428506519847, 'lng': 128.15195363766355}",-3.71164285065198,128.151953637663,"taman makmur tempat rekreasi taman makmur adalah sebuah desa di kecamatan pondok kelapa, kabupaten bengkulu tengah, provinsi bengkulu, indonesia. desa ini berjarak sekitar 10 kilometer dari kota bengkulu. taman makmur adalah sebuah desa di kecamatan pondok kelapa, kabupaten bengkulu tengah, provinsi bengkulu, indonesia. desa ini berjarak sekitar 10 kilometer dari kota bengkulu. kota ambon",images/maluku/image_34
35,Pantai Halasi (Halasy),"Halasy Beach (Pantai) merupakan tempat wisata di Desa morela yang berbatasan dengan Negeri Liang Maluku Tengah, pantai ini belum banyak dikenal oleh masyarakat, namun fasilitas pentai tersebut sangat memadai. Selain pantai yang indah yang menghadap ke pulau seram, pantai ini memiliki fasilitas seperti dermaga yang indah dan dihiasi oleh payung berwarna – warni, pondokan – pondokan kecil di pesisir pantai untuk tempat bersantai, fasilitas penginapan, mushola, kios, wc umum, tempat parkir serta fasilitas lain yang sementara dikejar pembangunannya seperti restoran dan Kolam renang. Untuk berkunjung ke tempat ini waktu yang akan ditembuh sekitar 55 menit dari pusat kota ambon apabila arus lalu lintas lancar. Selama perjalanan ke tempat ini,mata anda akan dimanjakan oleh suasana kehidupan masyarakat pedesaan yang hidup berdampingan serta pepohonan yang memberikan anda udara segar yang tidak dijumpai di lingkungan perkotaan.",Alam,Maluku Tengah,Maluku,5000,4.5,"{'lat': -3.511698045722504, 'lng': 128.23302538078792}",-3.51169804572250,128.233025380787,"pantai halasi (halasy) alam halasy beach (pantai) merupakan tempat wisata di desa morela yang berbatasan dengan negeri liang maluku tengah, pantai ini belum banyak dikenal oleh masyarakat, namun fasilitas pentai tersebut sangat memadai. selain pantai yang indah yang menghadap ke pulau seram, pantai ini memiliki fasilitas seperti dermaga yang indah dan dihiasi oleh payung berwarna – warni, pondokan – pondokan kecil di pesisir pantai untuk tempat bersantai, fasilitas penginapan, mushola, kios, wc umum, tempat parkir serta fasilitas lain yang sementara dikejar pembangunannya seperti restoran dan kolam renang. untuk berkunjung ke tempat ini waktu yang akan ditembuh sekitar 55 menit dari pusat kota ambon apabila arus lalu lintas lancar. selama perjalanan ke tempat ini,mata anda akan dimanjakan oleh suasana kehidupan masyarakat pedesaan yang hidup berdampingan serta pepohonan yang memberikan anda udara segar yang tidak dijumpai di lingkungan perkotaan. maluku tengah",images/maluku/image_35
36,Pantai Weila,"Pantai Weila adalah sebuah pantai yang terletak di Kecamatan Nusaniwe, Kota Ambon, Provinsi Maluku, Indonesia. Pantai ini berjarak sekitar 10 kilometer dari pusat kota Ambon. Pantai Weila memiliki keindahan alam yang luar biasa. Pantai ini memiliki pasir putih yang lembut dan air laut yang jernih berwarna biru kehijauan. Di sekitar pantai terdapat pepohonan yang rindang yang memberikan suasana yang sejuk dan asri.",Alam,Kota Ambon,Maluku,0,4.3,"{'lat': -3.745144619217922, 'lng': 128.19231440272952}",-3.74514461921792,128.192314402729,"pantai weila alam pantai weila adalah sebuah pantai yang terletak di kecamatan nusaniwe, kota ambon, provinsi maluku, indonesia. pantai ini berjarak sekitar 10 kilometer dari pusat kota ambon. pantai weila memiliki keindahan alam yang luar biasa. pantai ini memiliki pasir putih yang lembut dan air laut yang jernih berwarna biru kehijauan. di sekitar pantai terdapat pepohonan yang rindang yang memberikan suasana yang sejuk dan asri. kota ambon",images/maluku/image_36
37,Samamauwai,"Samamamuwai adalah sebuah desa di Kecamatan Seram Barat, Kabupaten Maluku Tengah, Provinsi Maluku, Indonesia. Desa ini berjarak sekitar 50 kilometer dari Kota Ambon. Desa Samamamuwai memiliki luas wilayah sekitar 100 kilometer persegi. Penduduk desa ini berjumlah sekitar 3.000 jiwa. Mayoritas penduduk desa ini bekerja sebagai petani dan nelayan.",Desa Wisata,Maluku Tengah,Maluku,0,4.3,"{'lat': -3.5195573840853496, 'lng': 128.22177301997738}",-3.51955738408534,128.221773019977,"samamauwai desa wisata samamamuwai adalah sebuah desa di kecamatan seram barat, kabupaten maluku tengah, provinsi maluku, indonesia. desa ini berjarak sekitar 50 kilometer dari kota ambon. desa samamamuwai memiliki luas wilayah sekitar 100 kilometer persegi. penduduk desa ini berjumlah sekitar 3.000 jiwa. mayoritas penduduk desa ini bekerja sebagai petani dan nelayan. maluku tengah",images/maluku/image_37
38,Taman Pattimura,"Taman Patimura ini merupakan salah satu tempat wisata sejarah yang memiliki banyak sejarah. Di dalam taman ini juga terdapat sebuah patung pahlawan nasional yaitu patung Thomas Matulessy yang mempunyai gelar Kapitan atau panglima perang, untuk menggantikan patung lama yang sudah dipindahkan pada kawasan sekitar Museum Siwalima. Patung baru ini terbuat dari bahan perunggu dan memiliki setinggi sekitar tujuh meter serta memilki berat sekitar kurang lebih empat ton. Patung ini dibuat oleh seorang pematung yang bernama Risdian Rachmadi dan patung dikerjakan di Kota Bandung.",Tempat Rekreasi,Kota Ambon,Maluku,5000,4.5,"{'lat': -3.6928135519910184, 'lng': 128.18397783156465}",-3.69281355199101,128.183977831564,"taman pattimura tempat rekreasi taman patimura ini merupakan salah satu tempat wisata sejarah yang memiliki banyak sejarah. di dalam taman ini juga terdapat sebuah patung pahlawan nasional yaitu patung thomas matulessy yang mempunyai gelar kapitan atau panglima perang, untuk menggantikan patung lama yang sudah dipindahkan pada kawasan sekitar museum siwalima. patung baru ini terbuat dari bahan perunggu dan memiliki setinggi sekitar tujuh meter serta memilki berat sekitar kurang lebih empat ton. patung ini dibuat oleh seorang pematung yang bernama risdian rachmadi dan patung dikerjakan di kota bandung. kota ambon",images/maluku/image_38
39,Jembatan Merah Putih,"Jembatan Merah Putih adalah Jembatan kabel pancang yang terletak di Kota Ambon, Provinsi Maluku, Indonesia. Jembatan ini membentangi Teluk Dalam Pulau Ambon, yang menghubungkan Desa Rumah Tiga di Kecamatan Teluk Ambon pada sisi utara, dan Desa Hative Kecil di Kecamatan Sirimau pada sisi selatan. Jembatan ini merupakan jembatan terpanjang di Indonesia Timur, menjadi bagian dari keseluruhan tata ruang Kota Ambon, dan menjadi ikon kota Ambon.",Sejarah dan Budaya,Kota Ambon,Maluku,5000,4.7,"{'lat': -3.6616833368663144, 'lng': 128.1991359733406}",-3.66168333686631,128.199135973340,"jembatan merah putih sejarah dan budaya jembatan merah putih adalah jembatan kabel pancang yang terletak di kota ambon, provinsi maluku, indonesia. jembatan ini membentangi teluk dalam pulau ambon, yang menghubungkan desa rumah tiga di kecamatan teluk ambon pada sisi utara, dan desa hative kecil di kecamatan sirimau pada sisi selatan. jembatan ini merupakan jembatan terpanjang di indonesia timur, menjadi bagian dari keseluruhan tata ruang kota ambon, dan menjadi ikon kota ambon. kota ambon",images/maluku/image_39
40,Nieuw Victoria Fort,"Benteng Victoria adalah salah satu benteng peninggalan Portugis terletak di Kecamatan Sirimau, pusat Kota Ambon. Benteng Victoria merupakan benteng tertua di Kota Ambon. Benteng Victoria dibangun oleh Portugis pada tahun 1575, tetapi kemudian diambil alih oleh Belanda.Benteng ini merupakan salah satu objek wisata yang ada di Pulau Ambon dan saat ini menjadi markas Kodam Pattimura.",Sejarah dan Budaya,Maluku Tengah,Maluku,20000,4.1,"{'lat': -3.692626297858006, 'lng': 128.1832120561502}",-3.69262629785800,128.183212056150,"nieuw victoria fort sejarah dan budaya benteng victoria adalah salah satu benteng peninggalan portugis terletak di kecamatan sirimau, pusat kota ambon. benteng victoria merupakan benteng tertua di kota ambon. benteng victoria dibangun oleh portugis pada tahun 1575, tetapi kemudian diambil alih oleh belanda.benteng ini merupakan salah satu objek wisata yang ada di pulau ambon dan saat ini menjadi markas kodam pattimura. maluku tengah",images/maluku/image_40
41,Pantai Sopapei,"Pantai Sopapei adalah satu pantai yang baru saja dibuka secara resmi oleh warga sekitarnya sebagai obyek wisata. Fasilitas dan infrastruktur pendukung pantai ini juga belum selengkap Natsepa atau Pantai Liang. Namun, hamparan pasir putih, air laut yang jernih dan suasana yang begitu nyaman akan selalu menyambut Anda ketika memasuki wilayah Pantai Sopapei. Bila Anda ingin menikmati pantai dan lautan dengan situasi tenang dan nyaman, Pantai ini sangat tepat untuk dijadikan pilihan. Satu hal yang paling mencolok dari karakteristik Pantai Sopapei adalah aura tenangnya yang begitu menawan sehingga dapat membuat siapapun enggan beranjak cepat dari pantai ini.",Alam,Maluku Tengah,Maluku,10000,4.3,"{'lat': -3.622739211489668, 'lng': 128.30195282462034}",-3.62273921148966,128.301952824620,"pantai sopapei alam pantai sopapei adalah satu pantai yang baru saja dibuka secara resmi oleh warga sekitarnya sebagai obyek wisata. fasilitas dan infrastruktur pendukung pantai ini juga belum selengkap natsepa atau pantai liang. namun, hamparan pasir putih, air laut yang jernih dan suasana yang begitu nyaman akan selalu menyambut anda ketika memasuki wilayah pantai sopapei. bila anda ingin menikmati pantai dan lautan dengan situasi tenang dan nyaman, pantai ini sangat tepat untuk dijadikan pilihan. satu hal yang paling mencolok dari karakteristik pantai sopapei adalah aura tenangnya yang begitu menawan sehingga dapat membuat siapapun enggan beranjak cepat dari pantai ini. maluku tengah",images/maluku/image_41
42,Pantai Namasua Desa Naku,"Pantai Naku, yang juga disebut Pantai Namasua, merupakan sebuah pantai terpencil yang bentuk pantainya seperti huruf ""U"", memiliki pasir putih, suhu air yang cukup dingin, dan masih sangat sepi, karena belum banyak orang yang mengetahui letak pantai ini. Perjalanan menuju pantai ini cukup terjal, ditempuh dari pemukiman warga ke pantai ini memerlukan kurang lebih 35 menit jalan kaki.",Alam,Kota Ambon,Maluku,20,4.6,"{'lat': -3.736525018381287, 'lng': 128.21664608487737}",-3.73652501838128,128.216646084877,"pantai namasua desa naku alam pantai naku, yang juga disebut pantai namasua, merupakan sebuah pantai terpencil yang bentuk pantainya seperti huruf ""u"", memiliki pasir putih, suhu air yang cukup dingin, dan masih sangat sepi, karena belum banyak orang yang mengetahui letak pantai ini. perjalanan menuju pantai ini cukup terjal, ditempuh dari pemukiman warga ke pantai ini memerlukan kurang lebih 35 menit jalan kaki. kota ambon",images/maluku/image_42
43,Masjid Wapaue ,Masjid Tua Wapauwe adalah masjid tua bersejarah dan juga merupakan masjid tertua di Maluku. Masjid ini dibangun pada tahun 1414 M. Masjid Tua Wapauwe saat ini masih berdiri dam menjadi bukti sejarah penyebaran Islam di Maluku pada masa lampau.,Tempat Ibadah,Maluku Tengah,Maluku,0,5,"{'lat': -3.5850552787890346, 'lng': 128.0850251021755}",-3.58505527878903,128.085025102175,masjid wapaue  tempat ibadah masjid tua wapauwe adalah masjid tua bersejarah dan juga merupakan masjid tertua di maluku. masjid ini dibangun pada tahun 1414 m. masjid tua wapauwe saat ini masih berdiri dam menjadi bukti sejarah penyebaran islam di maluku pada masa lampau. maluku tengah,images/maluku/image_43
44,Museum Siwalima,"Museum Siwalima terletak di kawasan Taman Makmur, desa Amahusu, kecamatan Nusaniwe, kota Ambon, propinsi Maluku. Museum ini didirikan tanggal 8 November 1973 dan diresmikan tanggal 26 Maret 1977. Lokasi bangunan ini berada di atas bukit yang menghadap ke Teluk Ambon yang membuatnya semakin eksotis.Jaraknya sekitar 5 kilometer dari kota Ambon. Kata Siwalima berasal dari dua kata, yakni siwa dan lima. Siwa berarti sembilan, sedang kata lima yang berarti lima. Di Maluku Tengah biasanya disebut dengan PataSiwa dan PataLima, di Maluku Tenggara biasanya dikenal dengan UrSiw dan Urlim.Pertama kali yang akan dijumpai oleh para pengujung adalah kata Usu Mae Upu di depan pintu masuk yang mempunyai arti “Mari silakan masuk”.",Sejarah dan Budaya,Kota Ambon,Maluku,5000,4.3,"{'lat': -3.7131977321542666, 'lng': 128.1533238180716}",-3.71319773215426,128.153323818071,"museum siwalima sejarah dan budaya museum siwalima terletak di kawasan taman makmur, desa amahusu, kecamatan nusaniwe, kota ambon, propinsi maluku. museum ini didirikan tanggal 8 november 1973 dan diresmikan tanggal 26 maret 1977. lokasi bangunan ini berada di atas bukit yang menghadap ke teluk ambon yang membuatnya semakin eksotis.jaraknya sekitar 5 kilometer dari kota ambon. kata siwalima berasal dari dua kata, yakni siwa dan lima. siwa berarti sembilan, sedang kata lima yang berarti lima. di maluku tengah biasanya disebut dengan patasiwa dan patalima, di maluku tenggara biasanya dikenal dengan ursiw dan urlim.pertama kali yang akan dijumpai oleh para pengujung adalah kata usu mae upu di depan pintu masuk yang mempunyai arti “mari silakan masuk”. kota ambon",images/maluku/image_44
45,Gereja Tua Immanuel,"Gereja Tua Imanuel Hila adalah salah satu gereja tertua di Maluku, yang didirikan pada 1659. Gereja ini berada di Desa Hila, Kecamatan Salahutu Leihitu, Kabupaten Maluku Tengah. Saat ini, Gereja Imanuel Hila sudah tidak difungsikan lagi seperti sedia kala sebagai tempat peribadatan. Gereja Tua Imanuel Hila didirikan pertama kali pada 1659 oleh bangsa Portugis.",Tempat Ibadah,Maluku Tengah,Maluku,0,4.7,"{'lat': -3.5831253784520993, 'lng': 128.08494044820202}",-3.58312537845209,128.084940448202,"gereja tua immanuel tempat ibadah gereja tua imanuel hila adalah salah satu gereja tertua di maluku, yang didirikan pada 1659. gereja ini berada di desa hila, kecamatan salahutu leihitu, kabupaten maluku tengah. saat ini, gereja imanuel hila sudah tidak difungsikan lagi seperti sedia kala sebagai tempat peribadatan. gereja tua imanuel hila didirikan pertama kali pada 1659 oleh bangsa portugis. maluku tengah",images/maluku/image_45
46,Benteng Concordia,"Benteng Concordia dibangun oleh VOC pada 1630 untuk mengawasi gerak perdagangan pala penduduk Wayer dengan pedagang luar. Jika penduduk berani menjual pala kepada pedagang selain Belanda, hukuman mati adalah ganjarannya. Ketika baru selesai dibangun, benteng ini berbentuk segitiga. Namun sesudah dirobohkan pada tahun 1732, dibangun kembali satu benteng baru di tempat yang sama dengan bentuk segi empat dilengkapi dengan empat bastion. Akan tetapi hanya ada tiga jalan masuk menuju ke empat bastion tersebut.",Sejarah dan Budaya,Maluku Tengah,Maluku,0,4.7,"{'lat': -4.5514949604064885, 'lng': 129.94746117371116}",-4.55149496040648,129.947461173711,"benteng concordia sejarah dan budaya benteng concordia dibangun oleh voc pada 1630 untuk mengawasi gerak perdagangan pala penduduk wayer dengan pedagang luar. jika penduduk berani menjual pala kepada pedagang selain belanda, hukuman mati adalah ganjarannya. ketika baru selesai dibangun, benteng ini berbentuk segitiga. namun sesudah dirobohkan pada tahun 1732, dibangun kembali satu benteng baru di tempat yang sama dengan bentuk segi empat dilengkapi dengan empat bastion. akan tetapi hanya ada tiga jalan masuk menuju ke empat bastion tersebut. maluku tengah",images/maluku/image_46
