id,place_name,description,category,city,province,price,rating,coordinate,lat,long,metadata,dir
88,Museum Benteng Vredeburg Yogyakarta,"Museum Benteng Vredeburg (bahasa Jawa: ꦩꦸꦱꦶꦪꦸꦩ꧀​ꦧꦺꦠꦺꦁ​ꦮ꦳ꦽꦢꦼꦧꦸꦂꦒ꧀, translit. Musiyum Bètèng Vredeburg adalah sebuah benteng yang terletak di depan Gedung Agung dan Kraton Kesultanan Yogyakarta. Sekarang, benteng ini menjadi sebuah museum. Di sejumlah bangunan di dalam benteng ini terdapat diorama mengenai sejarah Indonesia.",Sejarah dan Budaya,Yogyakarta,Daerah Istimewa Yogyakarta,3000,4.6,"{'lat': -7.800201599999999, 'lng': 110.3663044}",-7.8002016,110.3663044,"museum benteng vredeburg yogyakarta sejarah dan budaya museum benteng vredeburg (bahasa jawa: ꦩꦸꦱꦶꦪꦸꦩ꧀​ꦧꦺꦠꦺꦁ​ꦮ꦳ꦽꦢꦼꦧꦸꦂꦒ꧀, translit. musiyum bètèng vredeburg adalah sebuah benteng yang terletak di depan gedung agung dan kraton kesultanan yogyakarta. sekarang, benteng ini menjadi sebuah museum. di sejumlah bangunan di dalam benteng ini terdapat diorama mengenai sejarah indonesia. yogyakarta",images/yogyakarta/image_4
89,De Mata Museum Jogja,"Museum De Mata merupakan salah satu museum yang berisi lukisan 3D terbanyak di dunia. Jumlah lukisannya sekitar 120 dan setiap lukisan memiliki konsep dengan latar belakang yang terlihat seperti nyata. Ada beberapa ukuran lukisan yang ada di Museum De Mata dari ukuran biasa sampai mencapai 5 meter. Ada beberapa macam kategori lukisannya yaitu ornament, lanscape, olahraga, tokoh-tokoh terkenal, superhero, sampai lukisan sirkus. Museum ini didirikan untuk masyarakat menghabiskan liburan dengan menambah pengetahuan. Museum ini menawarkan banyak lukisan-lukisan yang unik misalnya terdapat lukisan dimana anda dapat merasakan keseruan berjalan di atas jembatan kayu yang dibawahnya terdapat jurang yang curam Atau berjuang untuk memadamkan semburanapi panas ari mulut naga, lukisan tersebut tampak seolah-olah nyata. Semua itu terdapat di dalam museum De Mata dengan hasil efek yang menipu mata.",Sejarah dan Budaya,Yogyakarta,Daerah Istimewa Yogyakarta,50000,4.4,"{'lat': -7.816315599999999, 'lng': 110.3871442}",-7.8163156,110.3871442,"de mata museum jogja sejarah dan budaya museum de mata merupakan salah satu museum yang berisi lukisan 3d terbanyak di dunia. jumlah lukisannya sekitar 120 dan setiap lukisan memiliki konsep dengan latar belakang yang terlihat seperti nyata. ada beberapa ukuran lukisan yang ada di museum de mata dari ukuran biasa sampai mencapai 5 meter. ada beberapa macam kategori lukisannya yaitu ornament, lanscape, olahraga, tokoh-tokoh terkenal, superhero, sampai lukisan sirkus. museum ini didirikan untuk masyarakat menghabiskan liburan dengan menambah pengetahuan. museum ini menawarkan banyak lukisan-lukisan yang unik misalnya terdapat lukisan dimana anda dapat merasakan keseruan berjalan di atas jembatan kayu yang dibawahnya terdapat jurang yang curam atau berjuang untuk memadamkan semburanapi panas ari mulut naga, lukisan tersebut tampak seolah-olah nyata. semua itu terdapat di dalam museum de mata dengan hasil efek yang menipu mata. yogyakarta",images/yogyakarta/image_5
90,Kampung Wisata Taman Sari,"Taman Sari Yogyakarta atau Taman Sari Keraton Yogyakarta (Hanacaraka:ꦠꦩꦤ꧀ꦱꦫꦶꦔꦪꦺꦴꦒꦾꦏꦂꦡ, Tamansari Ngayogyakarta) adalah situs bekas taman atau kebun istana Keraton Ngayogyakarta Hadiningrat, yang dapat dibandingkan dengan Kebun Raya Bogor sebagai kebun Istana Bogor. Kebun ini dibangun pada zaman Sultan Hamengku Buwono I (HB I) pada tahun 1758-1765/9. Awalnya, taman yang mendapat sebutan ""The Fragrant Garden"" ini memiliki luas lebih dari 10 hektare dengan sekitar 57 bangunan baik berupa gedung, kolam pemandian, jembatan gantung, kanal air, maupun danau buatan beserta pulau buatan dan lorong bawah air. Kebun yang digunakan secara efektif antara 1765-1812 ini pada mulanya membentang dari barat daya kompleks Kedhaton sampai tenggara kompleks Magangan. Namun saat ini, sisa-sisa bagian Taman Sari yang dapat dilihat hanyalah yang berada di barat daya kompleks Kedhaton saja.",Desa Wisata,Yogyakarta,Daerah Istimewa Yogyakarta,5000,4.6,"{'lat': -7.8100673, 'lng': 110.3594581}",-7.8100673,110.3594581,"kampung wisata taman sari desa wisata taman sari yogyakarta atau taman sari keraton yogyakarta (hanacaraka:ꦠꦩꦤ꧀ꦱꦫꦶꦔꦪꦺꦴꦒꦾꦏꦂꦡ, tamansari ngayogyakarta) adalah situs bekas taman atau kebun istana keraton ngayogyakarta hadiningrat, yang dapat dibandingkan dengan kebun raya bogor sebagai kebun istana bogor. kebun ini dibangun pada zaman sultan hamengku buwono i (hb i) pada tahun 1758-1765/9. awalnya, taman yang mendapat sebutan ""the fragrant garden"" ini memiliki luas lebih dari 10 hektare dengan sekitar 57 bangunan baik berupa gedung, kolam pemandian, jembatan gantung, kanal air, maupun danau buatan beserta pulau buatan dan lorong bawah air. kebun yang digunakan secara efektif antara 1765-1812 ini pada mulanya membentang dari barat daya kompleks kedhaton sampai tenggara kompleks magangan. namun saat ini, sisa-sisa bagian taman sari yang dapat dilihat hanyalah yang berada di barat daya kompleks kedhaton saja. yogyakarta",images/yogyakarta/image_6
91,Situs Warungboto,"Situs Warungboto atau Pesanggrahan Rejawinangun adalah salah satu bangunan cagar budaya yang terletak di Jalan Veteran No.77, Kelurahan Warungboto, Kecamatan Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta. Pada awalnya, situs ini merupakan lokasi sebuah pesanggrahan dan pemandian.",Sejarah dan Budaya,Yogyakarta,Daerah Istimewa Yogyakarta,0,4.4,"{'lat': -7.8102685, 'lng': 110.3931513}",-7.8102685,110.3931513,"situs warungboto sejarah dan budaya situs warungboto atau pesanggrahan rejawinangun adalah salah satu bangunan cagar budaya yang terletak di jalan veteran no.77, kelurahan warungboto, kecamatan umbulharjo, kota yogyakarta, daerah istimewa yogyakarta. pada awalnya, situs ini merupakan lokasi sebuah pesanggrahan dan pemandian. yogyakarta",images/yogyakarta/image_7
92,Nol Kilometer Jl.Malioboro,"Walaupun hanyalah sebuah persimpangan, namun persimpangan Titik 0 km ini bukanlah sebuah persimpangan biasa. Karena di persimpangan ini bisa dibilang sebagai titik tengah kota Jogja karena lokasinya yang benar-benar di depan Keraton Yogyakarta sebagai pendiri daerah yang istimewa ini. Terlebih lagi di sebelah utaranya adalah pusat keramaian wisata Jogja yaitu Jalan Malioboro, sehingga jika anda sedang nongkrong di persimpangan Titik Nol Kilometer ini benar-benar merasakan titik tengah Jogja yang begitu syahdu. Titik 0 Kilometer Yogyakarta memang tempat favorit wisatawan untuk menghabiskan waktu, terlebih pada sore hari dan malam hari yang setiap hari selalu ramai disesaki oleh para wisatawan yang sekedar hanya untuk nongkrong di dudukan yang banyak disediakan di sekitar perempatan.",Sejarah dan Budaya,Yogyakarta,Daerah Istimewa Yogyakarta,0,4.7,"{'lat': -7.8013803, 'lng': 110.3647652}",-7.8013803,110.3647652,"nol kilometer jl.malioboro sejarah dan budaya walaupun hanyalah sebuah persimpangan, namun persimpangan titik 0 km ini bukanlah sebuah persimpangan biasa. karena di persimpangan ini bisa dibilang sebagai titik tengah kota jogja karena lokasinya yang benar-benar di depan keraton yogyakarta sebagai pendiri daerah yang istimewa ini. terlebih lagi di sebelah utaranya adalah pusat keramaian wisata jogja yaitu jalan malioboro, sehingga jika anda sedang nongkrong di persimpangan titik nol kilometer ini benar-benar merasakan titik tengah jogja yang begitu syahdu. titik 0 kilometer yogyakarta memang tempat favorit wisatawan untuk menghabiskan waktu, terlebih pada sore hari dan malam hari yang setiap hari selalu ramai disesaki oleh para wisatawan yang sekedar hanya untuk nongkrong di dudukan yang banyak disediakan di sekitar perempatan. yogyakarta",images/yogyakarta/image_8
93,Gembira Loka Zoo,"Kebun Binatang Gembira Loka biasa disebut Gembira Loka Zoo (disingkat GL Zoo, bahasa Jawa: ꦏꦼꦧꦺꦴꦤ꧀​ꦫꦗ​ꦒꦼꦩ꧀ꦧꦶꦫ​ꦭꦺꦴꦏ, translit. Kêbon Raja Gêmbira Loka) adalah kebun binatang yang berada di Kota Yogyakarta. Berisi berbagai macam spesies dari belahan dunia, seperti orang utan, gajah asia, simpanse, harimau, dan lain sebagainya. Kebun Binatang Gembira Loka menjadi daya tarik tersendiri bagi para wisatawan Yogyakarta. Gembira Loka Zoo sempat rusak parah akibat gempa bumi Yogyakarta tahun 2006. Tetapi, setelah direnovasi Kebun Binatang Gembira Loka tetap dicari para wisatawan.",Tempat Rekreasi,Yogyakarta,Daerah Istimewa Yogyakarta,60000,4.5,"{'lat': -7.806234399999999, 'lng': 110.3967977}",-7.8062344,110.3967977,"gembira loka zoo tempat rekreasi kebun binatang gembira loka biasa disebut gembira loka zoo (disingkat gl zoo, bahasa jawa: ꦏꦼꦧꦺꦴꦤ꧀​ꦫꦗ​ꦒꦼꦩ꧀ꦧꦶꦫ​ꦭꦺꦴꦏ, translit. kêbon raja gêmbira loka) adalah kebun binatang yang berada di kota yogyakarta. berisi berbagai macam spesies dari belahan dunia, seperti orang utan, gajah asia, simpanse, harimau, dan lain sebagainya. kebun binatang gembira loka menjadi daya tarik tersendiri bagi para wisatawan yogyakarta. gembira loka zoo sempat rusak parah akibat gempa bumi yogyakarta tahun 2006. tetapi, setelah direnovasi kebun binatang gembira loka tetap dicari para wisatawan. yogyakarta",images/yogyakarta/image_9
94,Sumur Gumuling,Sumur Gumuling adalah salah satu tempat untuk ibadah atau kegiatan agama pada masa lalu. Sumur Gumuling merupakan masjid pada zaman pemerintahan Sri Sultan Hamengkubuwana I dan II.,Tempat Ibadah,Yogyakarta,Daerah Istimewa Yogyakarta,7000,4.5,"{'lat': -7.808791100000001, 'lng': 110.3591825}",-7.8087911,110.3591825,sumur gumuling tempat ibadah sumur gumuling adalah salah satu tempat untuk ibadah atau kegiatan agama pada masa lalu. sumur gumuling merupakan masjid pada zaman pemerintahan sri sultan hamengkubuwana i dan ii. yogyakarta,images/yogyakarta/image_10
95,Desa Wisata Sungai Code Jogja Kota,"Kampung Code berada di Kelurahan Kotabaru, Kecamatan Gondokusuman Kota Yogyakarta. Lokasi persisnya ada di RT 01/RW 01 di sebelah selatan jembatan Gondolayu di Jl Jenderal Sudirman atau di sebelah timur bantaran Kali Code yang membelah Kota Yogyakarta. Kampung Code terletak persis di bantaran Kali Code yang memanjang ke arah selatan dengan kontur tanah bertebing dari atas ke bawah. Di bagian atas yang mepet Jl Faridan M. Noto sebagian besar digunakan warga untuk usaha jasa/jual beli ban mobil. Sedangkan di bagian bawah menjadi tempat pemukiman warga. Kampung Code yang tadinya kampung biasa, menjelma menjadi sebuah karya seni berkat jasa seorang arsitek sekaligus pemuka agama katolik, Romo YB Manguwijaya.",Desa Wisata,Yogyakarta,Daerah Istimewa Yogyakarta,0,5,"{'lat': -7.822908900000001, 'lng': 110.3756894}",-7.8229089,110.3756894,"desa wisata sungai code jogja kota desa wisata kampung code berada di kelurahan kotabaru, kecamatan gondokusuman kota yogyakarta. lokasi persisnya ada di rt 01/rw 01 di sebelah selatan jembatan gondolayu di jl jenderal sudirman atau di sebelah timur bantaran kali code yang membelah kota yogyakarta. kampung code terletak persis di bantaran kali code yang memanjang ke arah selatan dengan kontur tanah bertebing dari atas ke bawah. di bagian atas yang mepet jl faridan m. noto sebagian besar digunakan warga untuk usaha jasa/jual beli ban mobil. sedangkan di bagian bawah menjadi tempat pemukiman warga. kampung code yang tadinya kampung biasa, menjelma menjadi sebuah karya seni berkat jasa seorang arsitek sekaligus pemuka agama katolik, romo yb manguwijaya. yogyakarta",images/yogyakarta/image_11
96,Alun Alun Selatan Yogyakarta,"Alun-alun Selatan atau yang sekarang lebih dikenal sebagai Alun-alun Kidul (Alkid) yaitu alun-alun yang terletak di sebelah selatan karaton Yogyakarta. Alun-alun ini berbentuk tanah lapang luas berpasir, dengan luas sekitar 160m x 160 m. Alun-alun ini dikelilingi pagar tembok batu bata setinggi 2,20 m, tebal pagar tembok 30 cm, sudah banyak yang runtuh dan rusak. Adapun pagar tembok yang dapat disaksikan sekarang adalah pagar tembok baru, yang dibangun oleh Sri Sultan Hamengkubuwono ke VII pada masa pemerintahannya tahun 1877 -1921 M.",Tempat Rekreasi,Yogyakarta,Daerah Istimewa Yogyakarta,0,4.6,"{'lat': -7.8116719, 'lng': 110.363238}",-7.8116719,110.363238,"alun alun selatan yogyakarta tempat rekreasi alun-alun selatan atau yang sekarang lebih dikenal sebagai alun-alun kidul (alkid) yaitu alun-alun yang terletak di sebelah selatan karaton yogyakarta. alun-alun ini berbentuk tanah lapang luas berpasir, dengan luas sekitar 160m x 160 m. alun-alun ini dikelilingi pagar tembok batu bata setinggi 2,20 m, tebal pagar tembok 30 cm, sudah banyak yang runtuh dan rusak. adapun pagar tembok yang dapat disaksikan sekarang adalah pagar tembok baru, yang dibangun oleh sri sultan hamengkubuwono ke vii pada masa pemerintahannya tahun 1877 -1921 m. yogyakarta",images/yogyakarta/image_12
97,Monumen Yogya Kembali,"Museum Monumen Yogya Kembali (bahasa Jawa: ꦩꦺꦴꦤꦸꦩꦺꦤ꧀​ꦪꦺꦴꦒꦾ​ꦏꦼꦩ꧀ꦧꦭꦶ, translit. Monumèn Yogya Kembali) biasa dikenal sebagai Monumen Jogja Kembali disingkat Monjali adalah sebuah museum sejarah perjuangan kemerdekaan Indonesia yang ada di Daerah Istimewa Yogyakarta dan dikelola oleh Kementerian Pariwisata dan Ekonomi Kreatif. Museum yang berada di bagian utara kota ini banyak dikunjungi oleh para pelajar dalam acara darmawisata.\n\nMuseum monumen dengan bentuk kerucut ini terdiri dari 3 lantai dan dilengkapi dengan ruang perpustakaan serta ruang serbaguna. Pada rana pintu masuk dituliskan sejumlah 422 nama pahlawan yang gugur di daerah Wehrkreise III (RIS) antara tanggal 19 Desember 1948 sampai dengan 29 Juni 1949. Dalam 4 ruang museum di lantai 1 terdapat benda-benda koleksi: relief, replika, foto, dokumen, heraldika, berbagai jenis senjata, bentuk evokatif dapur umum dalam suasana perang kemerdekaan 1945-1949. Tandu dan dokar (kereta kuda) yang pernah dipergunakan oleh Panglima Besar Jenderal Soedirman juga disimpan di sini (di ruang museum nomor 2). Monumen Yogya Kembali beralamat di Jl. Ring Road Utara, Kabupaten Sleman, Daerah Istimewa Yogyakarta.",Sejarah dan Budaya,Yogyakarta,Daerah Istimewa Yogyakarta,15000,4.5,"{'lat': -7.7495904, 'lng': 110.3696068}",-7.7495904,110.3696068,"monumen yogya kembali sejarah dan budaya museum monumen yogya kembali (bahasa jawa: ꦩꦺꦴꦤꦸꦩꦺꦤ꧀​ꦪꦺꦴꦒꦾ​ꦏꦼꦩ꧀ꦧꦭꦶ, translit. monumèn yogya kembali) biasa dikenal sebagai monumen jogja kembali disingkat monjali adalah sebuah museum sejarah perjuangan kemerdekaan indonesia yang ada di daerah istimewa yogyakarta dan dikelola oleh kementerian pariwisata dan ekonomi kreatif. museum yang berada di bagian utara kota ini banyak dikunjungi oleh para pelajar dalam acara darmawisata.\n\nmuseum monumen dengan bentuk kerucut ini terdiri dari 3 lantai dan dilengkapi dengan ruang perpustakaan serta ruang serbaguna. pada rana pintu masuk dituliskan sejumlah 422 nama pahlawan yang gugur di daerah wehrkreise iii (ris) antara tanggal 19 desember 1948 sampai dengan 29 juni 1949. dalam 4 ruang museum di lantai 1 terdapat benda-benda koleksi: relief, replika, foto, dokumen, heraldika, berbagai jenis senjata, bentuk evokatif dapur umum dalam suasana perang kemerdekaan 1945-1949. tandu dan dokar (kereta kuda) yang pernah dipergunakan oleh panglima besar jenderal soedirman juga disimpan di sini (di ruang museum nomor 2). monumen yogya kembali beralamat di jl. ring road utara, kabupaten sleman, daerah istimewa yogyakarta. yogyakarta",images/yogyakarta/image_13
98,Taman Pelangi Yogyakarta,"Taman Pelangi Yogyakarta merupakan tempat wisata malam yang menampilkan warna-warni lampu lampion, sehingga terlihat seperti pelangi. Taman wisata ini terletak di Jalan Padjajaran (sebelumnya bernama Jalan Ring Road Utara), dan berada di lokasi Museum Monumen Yogya Kembali (Monumen Jogja Kembali) Yogyakarta. Taman Pelangi memiliki lebih dari 20 jenis permainan, 25 stand makan dan stand minum. Taman pelangi ini bisa dinikmati dari sore sampai malam, atau dari jam 17.00 sampai jam 23.00. Malam hari anda akan terasa lengkap dan sempurna di Taman Pelangi dengan banyaknya lampion yang menyala memberikan kesan yang menarik untuk menenangkan pikiran.",Tempat Rekreasi,Yogyakarta,Daerah Istimewa Yogyakarta,15000,4.3,"{'lat': -7.7505259, 'lng': 110.3687049}",-7.7505259,110.3687049,"taman pelangi yogyakarta tempat rekreasi taman pelangi yogyakarta merupakan tempat wisata malam yang menampilkan warna-warni lampu lampion, sehingga terlihat seperti pelangi. taman wisata ini terletak di jalan padjajaran (sebelumnya bernama jalan ring road utara), dan berada di lokasi museum monumen yogya kembali (monumen jogja kembali) yogyakarta. taman pelangi memiliki lebih dari 20 jenis permainan, 25 stand makan dan stand minum. taman pelangi ini bisa dinikmati dari sore sampai malam, atau dari jam 17.00 sampai jam 23.00. malam hari anda akan terasa lengkap dan sempurna di taman pelangi dengan banyaknya lampion yang menyala memberikan kesan yang menarik untuk menenangkan pikiran. yogyakarta",images/yogyakarta/image_14
99,Kampung Wisata Kadipaten,Kampung Wisata Kadipaten secaara kewilayahan berada di Kelurahan Kadipaten Kecamatan Kraton. Keberadaannya juga berfungsi sebagai penyangga obyek wisata Kraton Kasultanan Yogyakarta. Sesuai dengan potensi yang ada Kampung Wisata Kadipaten kemudian mengangkat tema “Art and Heritage Turism” sebagai brandinngnya. Kawasan kampung wisata ini menjadi sangat unik dan spesifik karena disana banyak terdapat bangunan situs cagar busaya terutama bangunan Dalem Pangeran. Nama Kadipaten sendiri konon berasal dari nama kawasan yang disana banyak terdapat bangunan situs cagar budaya terutama bangunan Dalem Pangeran. Nama Kadipaten konon berasal dari nama kawasan yang disana banyak ditinggali oleh kerabat Kraton yang sekaligus sebagai pengagung Kraton.,Desa Wisata,Yogyakarta,Daerah Istimewa Yogyakarta,0,4.4,"{'lat': -7.806093000000001, 'lng': 110.35831}",-7.806093,110.35831,kampung wisata kadipaten desa wisata kampung wisata kadipaten secaara kewilayahan berada di kelurahan kadipaten kecamatan kraton. keberadaannya juga berfungsi sebagai penyangga obyek wisata kraton kasultanan yogyakarta. sesuai dengan potensi yang ada kampung wisata kadipaten kemudian mengangkat tema “art and heritage turism” sebagai brandinngnya. kawasan kampung wisata ini menjadi sangat unik dan spesifik karena disana banyak terdapat bangunan situs cagar busaya terutama bangunan dalem pangeran. nama kadipaten sendiri konon berasal dari nama kawasan yang disana banyak terdapat bangunan situs cagar budaya terutama bangunan dalem pangeran. nama kadipaten konon berasal dari nama kawasan yang disana banyak ditinggali oleh kerabat kraton yang sekaligus sebagai pengagung kraton. yogyakarta,images/yogyakarta/image_15
100,Taman Budaya Yogyakarta,"Taman Budaya Yogyakarta (TBY) (Hanacaraka:ꦠꦩꦤ꧀​ꦧꦸꦢꦪ​ꦔꦪꦺꦴꦒꦾꦏꦂꦠ, bahasa Jawa: Taman Budaya Ngayogyakarta) adalah sarana wisata yang terletak di Jalan Sri Wedani No 1, Yogyakarta. TBY memiliki kompleks gedung yang berfungsi sebagai tempat pameran, pertunjukan, dan berbagai kegiatan seni lainnya. TBY merupakan Unit Pelaksana Teknis Dinas (UPTD) pada Dinas Kebudayaan Provinsi Daerah Istimewa Yogyakarta. Fungsi dari TBY adalah sebagai pusat budaya termasuk di dalamnya pengembangan dan pengolahan pusat dokumentasi, etalase, dan informasi seni budaya dan pariwisata.",Tempat Rekreasi,Yogyakarta,Daerah Istimewa Yogyakarta,0,4.5,"{'lat': -7.8001041, 'lng': 110.3676579}",-7.8001041,110.3676579,"taman budaya yogyakarta tempat rekreasi taman budaya yogyakarta (tby) (hanacaraka:ꦠꦩꦤ꧀​ꦧꦸꦢꦪ​ꦔꦪꦺꦴꦒꦾꦏꦂꦠ, bahasa jawa: taman budaya ngayogyakarta) adalah sarana wisata yang terletak di jalan sri wedani no 1, yogyakarta. tby memiliki kompleks gedung yang berfungsi sebagai tempat pameran, pertunjukan, dan berbagai kegiatan seni lainnya. tby merupakan unit pelaksana teknis dinas (uptd) pada dinas kebudayaan provinsi daerah istimewa yogyakarta. fungsi dari tby adalah sebagai pusat budaya termasuk di dalamnya pengembangan dan pengolahan pusat dokumentasi, etalase, dan informasi seni budaya dan pariwisata. yogyakarta",images/yogyakarta/image_16
101,Kampung Wisata Sosro Menduran,"Kampung wisata Sosromenduran merupakan kampung wisata yang sangat unik karena berbasis multi culture, akomodasi dan belanja sekaligus berfungsi sebagai penyangga kawasan Objek Wisata Malioboro. Secara kewilayahan kampung wisata sosromenduran berada di Kelurahan Sosromenduran Kecamatan Gedongtengen. Letaknya sangat strategis karena berada disamping dikawasan Malioboro juga sangat dekat dengan Stasiun Kereta Api Tugu serta banyak terdapat fasilitas kepariwisataan baik hotel, homestay, warung dan restoran, travel, money changer, coffee, rental mobil, sepeda motor bahkan sepeda ontel dan yang sangat menarik di kampung wisata Sosromenduran juga terdapat banyak produsen souvenir kaos oblong yang juga banyak dijual di sepanjang jalan malioboro",Desa Wisata,Yogyakarta,Daerah Istimewa Yogyakarta,0,4,"{'lat': -7.792189999999999, 'lng': 110.362151}",-7.79219,110.362151,"kampung wisata sosro menduran desa wisata kampung wisata sosromenduran merupakan kampung wisata yang sangat unik karena berbasis multi culture, akomodasi dan belanja sekaligus berfungsi sebagai penyangga kawasan objek wisata malioboro. secara kewilayahan kampung wisata sosromenduran berada di kelurahan sosromenduran kecamatan gedongtengen. letaknya sangat strategis karena berada disamping dikawasan malioboro juga sangat dekat dengan stasiun kereta api tugu serta banyak terdapat fasilitas kepariwisataan baik hotel, homestay, warung dan restoran, travel, money changer, coffee, rental mobil, sepeda motor bahkan sepeda ontel dan yang sangat menarik di kampung wisata sosromenduran juga terdapat banyak produsen souvenir kaos oblong yang juga banyak dijual di sepanjang jalan malioboro yogyakarta",images/yogyakarta/image_17
102,Monumen Batik Yogyakarta,"Perhatian pemerintah megenai kebudayan batik ini sangat besar, hal ini dikarenakan kebudayaannya bersinggungan langsung dengan masyarakat Jawa. Memperingati Hari Batik Nasional pada hari ini, traveler bisa berjalan-jalan ke monumen batik yang ada di Jogja. Perhatian pemerintah megenai kebudayan batik ini sangat besar, hal ini dikarenakan kebudayaannya bersinggungan langsung dengan masyarakat Jawa. Memperingati Hari Batik Nasional pada hari ini, traveler bisa berjalan-jalan ke monumen batik yang ada di Jogja.",Sejarah dan Budaya,Yogyakarta,Daerah Istimewa Yogyakarta,40000,4.5,"{'lat': -7.8011159, 'lng': 110.3646172}",-7.8011159,110.3646172,"monumen batik yogyakarta sejarah dan budaya perhatian pemerintah megenai kebudayan batik ini sangat besar, hal ini dikarenakan kebudayaannya bersinggungan langsung dengan masyarakat jawa. memperingati hari batik nasional pada hari ini, traveler bisa berjalan-jalan ke monumen batik yang ada di jogja. perhatian pemerintah megenai kebudayan batik ini sangat besar, hal ini dikarenakan kebudayaannya bersinggungan langsung dengan masyarakat jawa. memperingati hari batik nasional pada hari ini, traveler bisa berjalan-jalan ke monumen batik yang ada di jogja. yogyakarta",images/yogyakarta/image_18
103,Tugu Pal Putih Jogja,"Tugu Yogyakarta (Jawa: , Tugu Ngayogyakarta) adalah sebuah landmark bersejarah yang penting di kota Yogyakarta, Indonesia. Tugu berarti tugu, yang biasanya dibangun sebagai simbol suatu kawasan yang mengkonseptualisasikan ciri-ciri kawasan tersebut. Karena latar belakang sejarahnya, Tugu Yogyakarta telah menjadi ikon sejarah kota. Tugu Yogyakarta terletak tepat di tengah persimpangan antara Jalan Mangkubumi, Jalan Sudirman, Jalan A.M Sangaji, dan Jalan Dipenogoro kota.",Sejarah dan Budaya,Yogyakarta,Daerah Istimewa Yogyakarta,0,4.7,"{'lat': -7.782943699999998, 'lng': 110.3670548}",-7.7829437,110.3670548,"tugu pal putih jogja sejarah dan budaya tugu yogyakarta (jawa: , tugu ngayogyakarta) adalah sebuah landmark bersejarah yang penting di kota yogyakarta, indonesia. tugu berarti tugu, yang biasanya dibangun sebagai simbol suatu kawasan yang mengkonseptualisasikan ciri-ciri kawasan tersebut. karena latar belakang sejarahnya, tugu yogyakarta telah menjadi ikon sejarah kota. tugu yogyakarta terletak tepat di tengah persimpangan antara jalan mangkubumi, jalan sudirman, jalan a.m sangaji, dan jalan dipenogoro kota. yogyakarta",images/yogyakarta/image_19
104,Tebing Breksi,"Tebing Breksi merupakan tempat wisata yang berada di wilayah Kabupaten Sleman. Lokasinya berada di sebelah selatan Candi Prambanan dan berdekatan dengan Candi Ijo serta Kompleks Keraton Boko. Lokasi Wisata Tebing Breksi tepatnya berada di Desa Sambirejo, Prambanan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55572.",Alam,Yogyakarta,Daerah Istimewa Yogyakarta,20000,4.4,"{'lat': -7.781571400000001, 'lng': 110.5045827}",-7.7815714,110.5045827,"tebing breksi alam tebing breksi merupakan tempat wisata yang berada di wilayah kabupaten sleman. lokasinya berada di sebelah selatan candi prambanan dan berdekatan dengan candi ijo serta kompleks keraton boko. lokasi wisata tebing breksi tepatnya berada di desa sambirejo, prambanan, kabupaten sleman, daerah istimewa yogyakarta 55572. yogyakarta",images/yogyakarta/image_20
105,Candi Donotirto,"Walaupun melekat dengan kata candi, Candi Donotirto bukanlah peninggalan jaman Hindu-Buddha di Yogyakarta. Tempat ini dibangun oleh pemerintah Belanda. Ada dua bagian, yaitu bagian barat untuk kaum adam dan bagian timur untuk kaum hawa. Masing-masing dialiri oleh 5 buah pancuran air yang bersumber dari Sungai Winogo, berarti ada 10 buah pancuran di sana. Hingga kini, tempat ini tetap dirawat oleh warga sekitar walaupun digunakan sebagai WC umum. Oleh karenanya, janganlah berat tangan untuk menyisihkan uang Anda sebagai ganti biaya perawatan dan kebersihan tempat ini.",Sejarah dan Budaya,Yogyakarta,Daerah Istimewa Yogyakarta,0,4.4,"{'lat': -7.795561299999998, 'lng': 110.3612095}",-7.7955613,110.3612095,"candi donotirto sejarah dan budaya walaupun melekat dengan kata candi, candi donotirto bukanlah peninggalan jaman hindu-buddha di yogyakarta. tempat ini dibangun oleh pemerintah belanda. ada dua bagian, yaitu bagian barat untuk kaum adam dan bagian timur untuk kaum hawa. masing-masing dialiri oleh 5 buah pancuran air yang bersumber dari sungai winogo, berarti ada 10 buah pancuran di sana. hingga kini, tempat ini tetap dirawat oleh warga sekitar walaupun digunakan sebagai wc umum. oleh karenanya, janganlah berat tangan untuk menyisihkan uang anda sebagai ganti biaya perawatan dan kebersihan tempat ini. yogyakarta",images/yogyakarta/image_21
106,Kawasan Malioboro,"Jalan Malioboro adalah nama salah satu kawasan jalan dari tiga jalan di Kota Yogyakarta yang membentang dari Tugu Yogyakarta hingga ke perempatan Kantor Pos Yogyakarta. Secara keseluruhan terdiri dari Jalan Margo Utomo, Jalan Malioboro, dan Jalan Margo Mulyo. Jalan ini merupakan poros Garis Imajiner Kraton Yogyakarta.",Sejarah dan Budaya,Yogyakarta,Daerah Istimewa Yogyakarta,0,4.8,"{'lat': -7.793167, 'lng': 110.3655238}",-7.793167,110.3655238,"kawasan malioboro sejarah dan budaya jalan malioboro adalah nama salah satu kawasan jalan dari tiga jalan di kota yogyakarta yang membentang dari tugu yogyakarta hingga ke perempatan kantor pos yogyakarta. secara keseluruhan terdiri dari jalan margo utomo, jalan malioboro, dan jalan margo mulyo. jalan ini merupakan poros garis imajiner kraton yogyakarta. yogyakarta",images/yogyakarta/image_22
