id,place_name,description,category,city,province,price,rating,coordinate,lat,long,metadata,dir
26,Klenteng Sanggar Agung,"Kelenteng Sanggar Agung atau Klenteng Hong San Tang adalah sebuah klenteng di Kota Surabaya. Alamatnya berada di Jalan Sukolilo Nomor 100, Pantai Ria Kenjeran, Surabaya. Kuil ini, selain menjadi tempat ibadah bagi pemeluk Tridharma, juga menjadi tempat tujuan wisata bagi para wisatawan. Klenteng ini dibuka pada tahun 1999.\nCiri khas dari klenteng ini adalah sebuah patung Kwan Im setinggi 20 meter yang terletak di tepi laut. Klenteng ini dipersembahkan kepada Nan Hai Guan Shi Yin Pu Sa atau Bodhisatwa Kwan Im Laut Selatan. Patung ini dibangun setelah seorang karyawan Sanggar Agung melihat sesosok wanita berjubah putih berjalan di atas air pada saat ia sedang menutup Klenteng di malam hari. Penampakan tersebut dipercaya sebagai penampakan Kwan Im sendiri. Ikon lain dari Sanggar Agung adalah patung Phra Phrom raksasa berlapis emas.",Tempat Ibadah,Surabaya,Jawa Timur,10000,4.5,"{'lat': -7.246944, 'lng': 112.802222}",-7.2469440,112.8022220,"klenteng sanggar agung tempat ibadah kelenteng sanggar agung atau klenteng hong san tang adalah sebuah klenteng di kota surabaya. alamatnya berada di jalan sukolilo nomor 100, pantai ria kenjeran, surabaya. kuil ini, selain menjadi tempat ibadah bagi pemeluk tridharma, juga menjadi tempat tujuan wisata bagi para wisatawan. klenteng ini dibuka pada tahun 1999.\nciri khas dari klenteng ini adalah sebuah patung kwan im setinggi 20 meter yang terletak di tepi laut. klenteng ini dipersembahkan kepada nan hai guan shi yin pu sa atau bodhisatwa kwan im laut selatan. patung ini dibangun setelah seorang karyawan sanggar agung melihat sesosok wanita berjubah putih berjalan di atas air pada saat ia sedang menutup klenteng di malam hari. penampakan tersebut dipercaya sebagai penampakan kwan im sendiri. ikon lain dari sanggar agung adalah patung phra phrom raksasa berlapis emas. surabaya",images/surabaya/image_26
27,Museum Sepuluh Nopember Kota Surabaya,"Museum Sepuluh November Surabaya adalah salah satu museum yang terletak di Kota Surabaya, dibangun pada tahun 1945. Museum ini dibangun dengan tujuan untuk mempelajari dan memperdalam peristiwa Pertempuran Sepuluh November 1945, Museum Sepuluh November beralamat di Jalan Pahlawan, Surabaya.",Sejarah dan Budaya,Surabaya,Jawa Timur,5000,4.7,"{'lat': -7.245436900000001, 'lng': 112.7378985}",-7.2454369,112.7378985,"museum sepuluh nopember kota surabaya sejarah dan budaya museum sepuluh november surabaya adalah salah satu museum yang terletak di kota surabaya, dibangun pada tahun 1945. museum ini dibangun dengan tujuan untuk mempelajari dan memperdalam peristiwa pertempuran sepuluh november 1945, museum sepuluh november beralamat di jalan pahlawan, surabaya. surabaya",images/surabaya/image_27
28,Monumen Tugu Pahlawan,"Tugu Pahlawan (bahasa Indonesia: Tugu Pahlawan) adalah sebuah monumen di Surabaya, Indonesia. Itu adalah lambang utama kota yang didedikasikan untuk orang-orang yang tewas dalam Pertempuran Surabaya pada 10 November 1945. Museum 10 November terletak di bawah monumen. Monumen ini memiliki tinggi 41,15 meter dan berbentuk lingga. Dibangun untuk memperingati peristiwa 10 November 1945 di Pertempuran Surabaya. Itu adalah tempat setiap 10 November untuk memperingati peristiwa 1945, ketika banyak pahlawan tewas dalam perang kemerdekaan. Peletakan batu pertama dipimpin oleh Soekarno, Presiden Indonesia pertama, didampingi Walikota Surabaya, Doel Arnowo pada 10 November 1951. Diresmikan setahun kemudian, juga oleh Soekarno, pada 10 November 1952 disaksikan oleh Walikota Surabaya, R. Moestadjab Soemowidigdo. Museum 10 November dibangun untuk menjelaskan makna di balik Tugu Pahlawan. Bangunannya terdiri dari 2 lantai, dengan pameran yang melambangkan semangat perjuangan masyarakat Surabaya. Ada auditorium di lantai satu. Museum ini berisi reproduksi foto-foto dokumenter, dan terdapat diorama yang menyajikan delapan peristiwa yang terjadi sekitar bentrokan 10 November 1945.",Sejarah dan Budaya,Surabaya,Jawa Timur,0,4.7,"{'lat': -7.246925999999999, 'lng': 112.73781}",-7.2469260,112.7378100,"monumen tugu pahlawan sejarah dan budaya tugu pahlawan (bahasa indonesia: tugu pahlawan) adalah sebuah monumen di surabaya, indonesia. itu adalah lambang utama kota yang didedikasikan untuk orang-orang yang tewas dalam pertempuran surabaya pada 10 november 1945. museum 10 november terletak di bawah monumen. monumen ini memiliki tinggi 41,15 meter dan berbentuk lingga. dibangun untuk memperingati peristiwa 10 november 1945 di pertempuran surabaya. itu adalah tempat setiap 10 november untuk memperingati peristiwa 1945, ketika banyak pahlawan tewas dalam perang kemerdekaan. peletakan batu pertama dipimpin oleh soekarno, presiden indonesia pertama, didampingi walikota surabaya, doel arnowo pada 10 november 1951. diresmikan setahun kemudian, juga oleh soekarno, pada 10 november 1952 disaksikan oleh walikota surabaya, r. moestadjab soemowidigdo. museum 10 november dibangun untuk menjelaskan makna di balik tugu pahlawan. bangunannya terdiri dari 2 lantai, dengan pameran yang melambangkan semangat perjuangan masyarakat surabaya. ada auditorium di lantai satu. museum ini berisi reproduksi foto-foto dokumenter, dan terdapat diorama yang menyajikan delapan peristiwa yang terjadi sekitar bentrokan 10 november 1945. surabaya",images/surabaya/image_28
29,Surabaya Museum (Gedung Siola),"Saat ini Museum Surabaya Siola menjelma menjadi sebuah destinasi wisata sejarah yang unik dan menarik untuk dikunjungi. Bukan hanya menyuguhkan cerita masa lampau yang ditampilkan dengan berbagai macam bentuk, Museum Surabaya Siola juga menjadi tempat incaran untuk berburu foto. Bagi pengunjung yang ingin mendatangi Museum Surabaya Siola ini maka tidak harus membayar tiket masuk alias gratis. Siapa saja boleh masuk kedalam Museum Surabaya Siola, karena tempat ini terbuka untuk semua kalangan mulai dari anak-anak sampai dewasa. Manjajal Museum Surabaya untuk dijadikan sebagai destinasi wisata akhir pekanmu sepertinya tidak ada salahnya. Selain bisa mempelajari sejarah Kota Pahlawan, kamu pun akan mendapatkan ilmu pengetahuan yang bermanfaat.",Sejarah dan Budaya,Surabaya,Jawa Timur,0,4.5,"{'lat': -7.256297200000001, 'lng': 112.7379955}",-7.2562972,112.7379955,"surabaya museum (gedung siola) sejarah dan budaya saat ini museum surabaya siola menjelma menjadi sebuah destinasi wisata sejarah yang unik dan menarik untuk dikunjungi. bukan hanya menyuguhkan cerita masa lampau yang ditampilkan dengan berbagai macam bentuk, museum surabaya siola juga menjadi tempat incaran untuk berburu foto. bagi pengunjung yang ingin mendatangi museum surabaya siola ini maka tidak harus membayar tiket masuk alias gratis. siapa saja boleh masuk kedalam museum surabaya siola, karena tempat ini terbuka untuk semua kalangan mulai dari anak-anak sampai dewasa. manjajal museum surabaya untuk dijadikan sebagai destinasi wisata akhir pekanmu sepertinya tidak ada salahnya. selain bisa mempelajari sejarah kota pahlawan, kamu pun akan mendapatkan ilmu pengetahuan yang bermanfaat. surabaya",images/surabaya/image_29
30,Museum Kesehatan Dr. Adhyatma,"Museum Kesehatan Dr. Adhyatma, MPH adalah museum kesehatan yang dirintis Pemerintah indonesia melalui Departemen Kesehatan pada tanggal 16 Desember 2003. Museum Kesehatan Puslitbang Pelayanan dan Tehnologi kesehatan (PUSLITBANG YANTEKKES) diresmikan oleh Menteri Kesehatan pada tanggal 14 September 2004, sehingga diberi nama Museum Kesehatan Dr. Adhyatma, MPH.Museum Kesehatan Dr. Adhyatma, MPH, berlokasi di Jl. Indrapura 17 Surabaya Jawa Timur.",Sejarah dan Budaya,Surabaya,Jawa Timur,10000,4.4,"{'lat': -7.240327999999999, 'lng': 112.731431}",-7.2403280,112.7314310,"museum kesehatan dr. adhyatma sejarah dan budaya museum kesehatan dr. adhyatma, mph adalah museum kesehatan yang dirintis pemerintah indonesia melalui departemen kesehatan pada tanggal 16 desember 2003. museum kesehatan puslitbang pelayanan dan tehnologi kesehatan (puslitbang yantekkes) diresmikan oleh menteri kesehatan pada tanggal 14 september 2004, sehingga diberi nama museum kesehatan dr. adhyatma, mph.museum kesehatan dr. adhyatma, mph, berlokasi di jl. indrapura 17 surabaya jawa timur. surabaya",images/surabaya/image_30
31,Monumen Jalesveva Jayamahe,"Monumen Jalesveva Jayamahe atau Monjaya adalah sebuah monumen yang terletak di Kota Surabaya, Jawa Timur. Monumen ini menggambarkan sosok Perwira TNI Angkatan Laut berbusana Pakaian Dinas Upacara (PDU) lengkap dengan pedang kehormatan yang sedang menerawang ke arah laut, serasa siap menantang gelombang dan badai di lautan, begitu pula yang ingin di perlihatkan bahwa angkatan laut Indonesia siap berjaya. Patung tersebut berdiri di atas bangunan dan tingginya mencapai 30,6 meter. Monumen Jalesveva Jayamahe menggambarkan generasi penerus bangsa yang yakin dan optimis untuk mencapai cita-cita bangsa Indonesia.Monumen Jalesveva Jayamahe ini juga sesuai dengan motto angkatan laut Jalesveva Jayamahe yang berarti, Di Laut Kita Berjaya. Monumen ini dibangun pada tahun 1993 oleh Pemimpin Kepala Staf TNI Angkatan Laut Maritim Indonesia yang kemudian dilanjutkan dengan Laksamana TNI Muhamad Arifin dan dirancang oleh I Nyoman Nuarta. Selain sebagai monumen, bangunan ini juga difungsikan sebagai mercusuar bagi kapal-kapal yang ada di laut sekitar.",Sejarah dan Budaya,Surabaya,Jawa Timur,0,4.6,"{'lat': -7.195474799999999, 'lng': 112.7395206}",-7.1954748,112.7395206,"monumen jalesveva jayamahe sejarah dan budaya monumen jalesveva jayamahe atau monjaya adalah sebuah monumen yang terletak di kota surabaya, jawa timur. monumen ini menggambarkan sosok perwira tni angkatan laut berbusana pakaian dinas upacara (pdu) lengkap dengan pedang kehormatan yang sedang menerawang ke arah laut, serasa siap menantang gelombang dan badai di lautan, begitu pula yang ingin di perlihatkan bahwa angkatan laut indonesia siap berjaya. patung tersebut berdiri di atas bangunan dan tingginya mencapai 30,6 meter. monumen jalesveva jayamahe menggambarkan generasi penerus bangsa yang yakin dan optimis untuk mencapai cita-cita bangsa indonesia.monumen jalesveva jayamahe ini juga sesuai dengan motto angkatan laut jalesveva jayamahe yang berarti, di laut kita berjaya. monumen ini dibangun pada tahun 1993 oleh pemimpin kepala staf tni angkatan laut maritim indonesia yang kemudian dilanjutkan dengan laksamana tni muhamad arifin dan dirancang oleh i nyoman nuarta. selain sebagai monumen, bangunan ini juga difungsikan sebagai mercusuar bagi kapal-kapal yang ada di laut sekitar. surabaya",images/surabaya/image_31
32,Patung Sura dan Buaya,Patung Sura dan Baya (Jawa: Patung Suro lan Boyo) adalah sebuah patung yang merupakan lambang kota Surabaya. Patung ini berada di depan Kebun Binatang Surabaya. Patung ini terdiri atas dua hewan ini yang menjadi inspirasi nama kota Surabaya: ikan sura (hiu) dan baya (buaya).,Sejarah dan Budaya,Surabaya,Jawa Timur,0,4.6,"{'lat': -7.296049199999999, 'lng': 112.7387012}",-7.2960492,112.7387012,patung sura dan buaya sejarah dan budaya patung sura dan baya (jawa: patung suro lan boyo) adalah sebuah patung yang merupakan lambang kota surabaya. patung ini berada di depan kebun binatang surabaya. patung ini terdiri atas dua hewan ini yang menjadi inspirasi nama kota surabaya: ikan sura (hiu) dan baya (buaya). surabaya,images/surabaya/image_32
33,Pantai Ria Kenjeran,"Obyek wisata Pantai Ria Kenjeran Surabaya merupakan salah satu destinasi wisata ketika mengujungi kota Surabaya. Pantai ini termasuk salah satu wisata andalan kota Surabaya yang selalu ramai pengunjung. Lokasi Pantai Ria Kenjeran terletak di Kecamatan Kenjeran Timur Surabaya, Propinsi Jawa Timur. Kawasan Pantai Ria Kenjeran ini sudah terkenal dengan berbagai wahana dan tempat rekreasi keluarga khususnya bagi warga Kenjeran. Pantai yang juga mendapatkan julukan sebagai Kenpark ini berdekatan dengan Jembatan Suramadu. Pantai Kenjeran biasanya dimanfaatkan masyarakat sekitar untuk melepas penat dari rutinitas setiap hari. Banyak juga wisatawan yang juga berwisata ke pantai ini. Pantai yang terletak tak begitu jauh dari pusat Kota Surabaya ini juga buka setiap hari selama 24 jam, jadi tidak perlu khawatir jika Anda ingin berkunjung kapan saja. Pantai ini memiliki fasilitas yang cukup lengkap, seperti arena bermain untuk anak yang disebut Kya kya Seaside, ada juga Pagoda Tuan Ti, jembatan kayu dengan gazebo untuk bersantai dan foto. Ada juga waterpark dan area bermain anak di sekitar pantai ini. Juga terdapat persewaan perahu yang dapat dinaiki oleh para pengunjung untuk menikmati keindahan Pantai Ria Kenjeran dari area pesisir laut dengan tarif sekitar Rp 5.000,-.",Alam,Surabaya,Jawa Timur,15000,4.2,"{'lat': -7.250916399999999, 'lng': 112.8009332}",-7.2509164,112.8009332,"pantai ria kenjeran alam obyek wisata pantai ria kenjeran surabaya merupakan salah satu destinasi wisata ketika mengujungi kota surabaya. pantai ini termasuk salah satu wisata andalan kota surabaya yang selalu ramai pengunjung. lokasi pantai ria kenjeran terletak di kecamatan kenjeran timur surabaya, propinsi jawa timur. kawasan pantai ria kenjeran ini sudah terkenal dengan berbagai wahana dan tempat rekreasi keluarga khususnya bagi warga kenjeran. pantai yang juga mendapatkan julukan sebagai kenpark ini berdekatan dengan jembatan suramadu. pantai kenjeran biasanya dimanfaatkan masyarakat sekitar untuk melepas penat dari rutinitas setiap hari. banyak juga wisatawan yang juga berwisata ke pantai ini. pantai yang terletak tak begitu jauh dari pusat kota surabaya ini juga buka setiap hari selama 24 jam, jadi tidak perlu khawatir jika anda ingin berkunjung kapan saja. pantai ini memiliki fasilitas yang cukup lengkap, seperti arena bermain untuk anak yang disebut kya kya seaside, ada juga pagoda tuan ti, jembatan kayu dengan gazebo untuk bersantai dan foto. ada juga waterpark dan area bermain anak di sekitar pantai ini. juga terdapat persewaan perahu yang dapat dinaiki oleh para pengunjung untuk menikmati keindahan pantai ria kenjeran dari area pesisir laut dengan tarif sekitar rp 5.000,-. surabaya",images/surabaya/image_33
34,Waterpark Kenjeran Surabaya,"Waterpark Kenjeran Surabaya merupakan wisata keluarga dengan permainan air dan olahraga renang. Terdapat berbagai wahana menarik bagi keluarga dan anak-anak. Berlokasi tidak jauh dari kawasan wisata pantai kenjeran dan Atlantis Land Kenjeran. Suasana pepohonan di sekitar area kolam renang memberikan kesan yang teduh di kolam. Terdapat bangunan dengan bentuk istana negeri dongeng yang menghiasi. Dengan warna-warni khas buku cerita anak.",Tempat Rekreasi,Surabaya,Jawa Timur,35000,4.1,"{'lat': -7.247796300000002, 'lng': 112.7998235}",-7.2477963,112.7998235,"waterpark kenjeran surabaya tempat rekreasi waterpark kenjeran surabaya merupakan wisata keluarga dengan permainan air dan olahraga renang. terdapat berbagai wahana menarik bagi keluarga dan anak-anak. berlokasi tidak jauh dari kawasan wisata pantai kenjeran dan atlantis land kenjeran. suasana pepohonan di sekitar area kolam renang memberikan kesan yang teduh di kolam. terdapat bangunan dengan bentuk istana negeri dongeng yang menghiasi. dengan warna-warni khas buku cerita anak. surabaya",images/surabaya/image_34
35,Balai Kota Surabaya,"Surabaya sebagai Resort Gemeente (Haminte) secara resmi mulai berdiri pada tanggal 1 April 1906. Sebelumnya Surabaya merupakan bagian dari karesidenan Pemerintah Haminte dijalankan oleh Dewan Haminte yang diketuai oleh asisten residen sebagai Kepala Daerah.\nTahun 1916 diangkat Wali kota Surabaya pertama, A. Meyroos yang bertugas sampai tahun 1921. Baru setelah wali kota yang kedua, G.J. DIJKERMAN, terpilih, rencana membangun gedung Balai Kota diwujudkan.\nGedung utama Balai Kota di Taman Surya di daerah Ketabang itu mulai dibangun pada tahun 1923 dan mulai ditempati pada tahun 1927. Arsiteknya ialah C. Citroen dan pelaksanaannya H.V. Hollandsche Beton Mij. Biaya seluruhnya, termasuk perlengkapan dan lain-lainnya, menghabiskan dana sekitar 1000 gulden.\n\nUkuran gedung utama: panjang 102 m dan lebar 19 m. Konstruksinya terdiri dari tiang-tiang pancang beton bertulang yang ditanam, sedangkan dinding-dindingnya diisi dengan bata dan semen. Atapnya terbuat dari rangka besi dan ditutup dengan sirap, Belakangan atap ini kemudian diganti dengan genteng.\nSetelah Republik Indonesia diproklamirkan, dilantiklah Radjamin Nasution sebagai Wali kota Kota Besar Surabaya. Berdasarkan Penpres 1959 No. 16 maka ditetapkan Wali kota menjadi Kepala Daerah Kota Surabaya. Tahun 1965 Kotapraja Surabaya resmi menjadi Kotamadya.",Sejarah dan Budaya,Surabaya,Jawa Timur,0,4.7,"{'lat': -7.2592948, 'lng': 112.7470512}",-7.2592948,112.7470512,"balai kota surabaya sejarah dan budaya surabaya sebagai resort gemeente (haminte) secara resmi mulai berdiri pada tanggal 1 april 1906. sebelumnya surabaya merupakan bagian dari karesidenan pemerintah haminte dijalankan oleh dewan haminte yang diketuai oleh asisten residen sebagai kepala daerah.\ntahun 1916 diangkat wali kota surabaya pertama, a. meyroos yang bertugas sampai tahun 1921. baru setelah wali kota yang kedua, g.j. dijkerman, terpilih, rencana membangun gedung balai kota diwujudkan.\ngedung utama balai kota di taman surya di daerah ketabang itu mulai dibangun pada tahun 1923 dan mulai ditempati pada tahun 1927. arsiteknya ialah c. citroen dan pelaksanaannya h.v. hollandsche beton mij. biaya seluruhnya, termasuk perlengkapan dan lain-lainnya, menghabiskan dana sekitar 1000 gulden.\n\nukuran gedung utama: panjang 102 m dan lebar 19 m. konstruksinya terdiri dari tiang-tiang pancang beton bertulang yang ditanam, sedangkan dinding-dindingnya diisi dengan bata dan semen. atapnya terbuat dari rangka besi dan ditutup dengan sirap, belakangan atap ini kemudian diganti dengan genteng.\nsetelah republik indonesia diproklamirkan, dilantiklah radjamin nasution sebagai wali kota kota besar surabaya. berdasarkan penpres 1959 no. 16 maka ditetapkan wali kota menjadi kepala daerah kota surabaya. tahun 1965 kotapraja surabaya resmi menjadi kotamadya. surabaya",images/surabaya/image_35
36,Patung Buddha Empat Rupa,"Terletak di sudut Pantai Ria Kenjeran, Patung Buddha Empat Rupa ini sering digunakan oleh pemuda-pemudi setempat untuk tempat nongkrong dan berkumpul. Dibangun mulai tahun 2003 dan mempunyai lahan sekitar 1,5 hektare dan berukuran 9×9 meter membuatnya menghabiskan sekitar Rp 4 Milyar dalam pembuatannya. Dan patung ini semakin megah karena dilapisi oleh emas murni yang diimpor langsung dari Thailand. Bangunan ini dikelilingi oleh 4 pilar, yaitu pilar hijau dan pilar emas. Empat wajah yang terdapat di patung ini menggambarkan empat sifat yang baik dari Buddha, yaitu pengasih, murah hati, adil, dan meditasi. Selain melihat patung Buddha ini, jika Kamu berkunjung ke sini maka Kamu akan melihat beberapa patung gajah yang ada di sekeliling patung Buddha ini. Dan menariknya, patung ini dianggap MURI sebagai patung tertinggi di Indonesia.",Sejarah dan Budaya,Surabaya,Jawa Timur,0,4.3,"{'lat': -7.2472841, 'lng': 112.8010814}",-7.2472841,112.8010814,"patung buddha empat rupa sejarah dan budaya terletak di sudut pantai ria kenjeran, patung buddha empat rupa ini sering digunakan oleh pemuda-pemudi setempat untuk tempat nongkrong dan berkumpul. dibangun mulai tahun 2003 dan mempunyai lahan sekitar 1,5 hektare dan berukuran 9×9 meter membuatnya menghabiskan sekitar rp 4 milyar dalam pembuatannya. dan patung ini semakin megah karena dilapisi oleh emas murni yang diimpor langsung dari thailand. bangunan ini dikelilingi oleh 4 pilar, yaitu pilar hijau dan pilar emas. empat wajah yang terdapat di patung ini menggambarkan empat sifat yang baik dari buddha, yaitu pengasih, murah hati, adil, dan meditasi. selain melihat patung buddha ini, jika kamu berkunjung ke sini maka kamu akan melihat beberapa patung gajah yang ada di sekeliling patung buddha ini. dan menariknya, patung ini dianggap muri sebagai patung tertinggi di indonesia. surabaya",images/surabaya/image_36
37,Monumen Bambu Runcing Surabaya,"Monumen Bambu Runcing adalah ikon pariwisata Surabaya yang berhubungan dengan situs sejarah perjuangan bangsa. Monumen ini terdiri dari 5 pilar dan memiliki tinggi yang tidak sama dan dibentuk seperti bambu runcing. Sayangnya, tidak ada estimasi yang tepat tentang tinggi pada masing-masing pilar. Pada waktu tertentu, akan ada air yang mengalir keluar dari bambu runcing, layaknya air mancur. Selain itu, monumen ini dikelilingi oleh taman kecil yang penuh dengan beragam tanaman hias. Monumen Bambu Runcing ini terletak di jantung kota Surabaya, di tengah ramainya lalu lintas jalan Panglima Sudirman. Para pengunjung yang datang ke Surabaya akan langsung mengenali keberadaan monumen ini saat melintasinya. Monumen ini juga dekat dengan Kebun Binatang Surabaya, Tunjungan Plaza, Surabaya Plaza dan Tugu Pahlawan Surabaya.",Sejarah dan Budaya,Surabaya,Jawa Timur,0,4.6,"{'lat': -7.267775500000001, 'lng': 112.7443898}",-7.2677755,112.7443898,"monumen bambu runcing surabaya sejarah dan budaya monumen bambu runcing adalah ikon pariwisata surabaya yang berhubungan dengan situs sejarah perjuangan bangsa. monumen ini terdiri dari 5 pilar dan memiliki tinggi yang tidak sama dan dibentuk seperti bambu runcing. sayangnya, tidak ada estimasi yang tepat tentang tinggi pada masing-masing pilar. pada waktu tertentu, akan ada air yang mengalir keluar dari bambu runcing, layaknya air mancur. selain itu, monumen ini dikelilingi oleh taman kecil yang penuh dengan beragam tanaman hias. monumen bambu runcing ini terletak di jantung kota surabaya, di tengah ramainya lalu lintas jalan panglima sudirman. para pengunjung yang datang ke surabaya akan langsung mengenali keberadaan monumen ini saat melintasinya. monumen ini juga dekat dengan kebun binatang surabaya, tunjungan plaza, surabaya plaza dan tugu pahlawan surabaya. surabaya",images/surabaya/image_37
38,House of Sampoerna,"House of Sampoerna adalah sebuah museum tembakau dan markas besar Sampoerna yang terletak di Surabaya. Gaya arsitektur dari bangunan utamanya yang dipengaruhi oleh gaya kolonial Belanda dibangun pada 1862 dan sekarang menjadi situs sejarah. Sebelumnya dipakai sebagai panti asuhan yang diurus oleh Belanda, tempat tersebut dibeli pada 1932 oleh Liem Seeng Tee‚ pendiri Sampoerna‚ dengan tujuan dipakai sebagai fasilitas produksi rokok besar pertama Sampoerna.",Sejarah dan Budaya,Surabaya,Jawa Timur,0,4.6,"{'lat': -7.230817300000001, 'lng': 112.7342344}",-7.2308173,112.7342344,"house of sampoerna sejarah dan budaya house of sampoerna adalah sebuah museum tembakau dan markas besar sampoerna yang terletak di surabaya. gaya arsitektur dari bangunan utamanya yang dipengaruhi oleh gaya kolonial belanda dibangun pada 1862 dan sekarang menjadi situs sejarah. sebelumnya dipakai sebagai panti asuhan yang diurus oleh belanda, tempat tersebut dibeli pada 1932 oleh liem seeng tee‚ pendiri sampoerna‚ dengan tujuan dipakai sebagai fasilitas produksi rokok besar pertama sampoerna. surabaya",images/surabaya/image_38
39,Atlantis Land Surabaya,"Sejak diresmikan pada bulan Desember 2017, Atlantis Land Kenjeran Surabaya sudah sukses mendatangkan banyak pengunjung. Taman wisata air ini menjadi taman air terbesar di Kota Surabaya. Lokasinya terletak satu wilayah dengan Kenjeran Park, atau familiar disebut Ken Park. Tepatnya di Jalan Pantai Ria Kenjeran, Sukolilo Baru, Bulak, Surabaya, Jawa Timur. Taman wisata air ini memiliki luas sekitar 15 hektar dengan desain asli milik arsitek Australia. Tema yang diambil untuk taman wisata air ini adalah istana bawah laut. Dengan tema tersebut, gerbang masuk Atlantis Land Kenjeran Surabaya memiliki dinding bangunan utama berwarna biru. Dinding utama tersebut dihiasi dengan garis-garis menyerupai ombak berwarna putih. Atapnya berwarna kuning kecokelatan dan menjulang tinggi bagai istana. Di kedua sisi bangunan utama, terdapat bangunan berdinding cokelat dengan ornamen belahan kayu. Bangunan ini memberi kesan bagaikan kapal pesiar yang belum rampung dibuat. Sebuah patung neptunus berwarna kuning juga terlihat menghiasi salah satu sudut tembok taman ini. Dekorasi yang ada di Atlantis Land Kenjeran akan memberi suasana bagaikan berada di sebuah kastil.",Tempat Rekreasi,Surabaya,Jawa Timur,125000,4.4,"{'lat': -7.2516189, 'lng': 112.8009694}",-7.2516189,112.8009694,"atlantis land surabaya tempat rekreasi sejak diresmikan pada bulan desember 2017, atlantis land kenjeran surabaya sudah sukses mendatangkan banyak pengunjung. taman wisata air ini menjadi taman air terbesar di kota surabaya. lokasinya terletak satu wilayah dengan kenjeran park, atau familiar disebut ken park. tepatnya di jalan pantai ria kenjeran, sukolilo baru, bulak, surabaya, jawa timur. taman wisata air ini memiliki luas sekitar 15 hektar dengan desain asli milik arsitek australia. tema yang diambil untuk taman wisata air ini adalah istana bawah laut. dengan tema tersebut, gerbang masuk atlantis land kenjeran surabaya memiliki dinding bangunan utama berwarna biru. dinding utama tersebut dihiasi dengan garis-garis menyerupai ombak berwarna putih. atapnya berwarna kuning kecokelatan dan menjulang tinggi bagai istana. di kedua sisi bangunan utama, terdapat bangunan berdinding cokelat dengan ornamen belahan kayu. bangunan ini memberi kesan bagaikan kapal pesiar yang belum rampung dibuat. sebuah patung neptunus berwarna kuning juga terlihat menghiasi salah satu sudut tembok taman ini. dekorasi yang ada di atlantis land kenjeran akan memberi suasana bagaikan berada di sebuah kastil. surabaya",images/surabaya/image_39
40,Taman Hiburan Rakyat,Taman Hiburan Rakyat atau THR tentunya sudah tak asing lagi bagi masyarakat Surabaya. Taman ini berletak di belakang Taman Remaja Surabaya (TRS) dan juga ada di belakang Hi-Tech Mall. THR biasanya digunakan untuk pertunjukan kesenian daerah. Taman ini menjadi ikon Surabaya karena sejarahnya yang cukup menarik.,Tempat Rekreasi,Surabaya,Jawa Timur,5000,4.2,"{'lat': -7.252291, 'lng': 112.7520012}",-7.2522910,112.7520012,taman hiburan rakyat tempat rekreasi taman hiburan rakyat atau thr tentunya sudah tak asing lagi bagi masyarakat surabaya. taman ini berletak di belakang taman remaja surabaya (trs) dan juga ada di belakang hi-tech mall. thr biasanya digunakan untuk pertunjukan kesenian daerah. taman ini menjadi ikon surabaya karena sejarahnya yang cukup menarik. surabaya,images/surabaya/image_40
41,Taman Mundu,"Taman Mundu merupakan salah satu taman atau ruang terbuka hijau terutama bagi warga kota Surabaya, taman ini lebih tepatnya berada di Jl. Tambaksari atau berada di seberang Stadion Gelora Sepuluh November Tambaksari Surabaya. Taman Mundu dibangun menempati area seluas 4.800 meter persegi dan pembangunannya diresmikan pada 10 Juli 2010. Taman yang cantik ini mempunyai berbagai fasilitas yang bisa dinikmati dan digunakan oleh warga Surabaya atau siapapun yang mengunjungi taman ini, diantarnya fasilitas arena bermain bagi anak-anak,",Tempat Rekreasi,Surabaya,Jawa Timur,0,4.4,"{'lat': -7.251604599999999, 'lng': 112.7545983}",-7.2516046,112.7545983,"taman mundu tempat rekreasi taman mundu merupakan salah satu taman atau ruang terbuka hijau terutama bagi warga kota surabaya, taman ini lebih tepatnya berada di jl. tambaksari atau berada di seberang stadion gelora sepuluh november tambaksari surabaya. taman mundu dibangun menempati area seluas 4.800 meter persegi dan pembangunannya diresmikan pada 10 juli 2010. taman yang cantik ini mempunyai berbagai fasilitas yang bisa dinikmati dan digunakan oleh warga surabaya atau siapapun yang mengunjungi taman ini, diantarnya fasilitas arena bermain bagi anak-anak, surabaya",images/surabaya/image_41
